BANKLEITZAHL|KST_NEU|KST_ALT|BEZEICHNUNG|BEZEICHNUNG_LANG|GESCHÄFTSBEREICH|GESCHÄFTSBEREICH_BEZEICHNUNG|GESCHÄFTSBEREICH_VERANTWORTL|SEGMENT|SEGMENT_BEZEICHNUNG|SEGMENT_VERANTWORTLICHER|ORGEINHEIT|ORGEINHEIT_BEZEICHNUNG|ORGEINHEIT_VERANTWORTLICHER|BEREICH|BEREICH_BEZEICHNUNG|BEREICH_VERANTWORTLICHER|BANKSTELLE|KZ_PLANBAR|KZ_ZUORDNEN|GÜLTIG_BIS|GÜLTIG_VON
35051|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35051|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35051|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35052|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35052|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35052|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35052|250||Beratung Saalbach|Beratung Saalbach||||||||||50|Beratung Saalbach||00|J|J|9999-12-31|2023-01-01
35052|251|13001|Beratung Saalbach|Beratung Saalbach||||||||||50|Beratung Saalbach||00|J|J|9999-12-31|2018-01-01
35052|252|13002|Beratung Hinterglemm|Beratung Hinterglemm||||||||||50|Beratung Saalbach||01|J|J|9999-12-31|2018-01-01
35052|253|13003|Beratung Viehhofen|Beratung Viehhofen||||||||||50|Beratung Saalbach||03|J|J|9999-12-31|2018-01-01
35052|254|13004|Beratung Wieserhaus|Beratung Wieserhaus||||||||||50|Beratung Saalbach||04|J|J|9999-12-31|2018-01-01
35052|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35052|350|15000|Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35052|400||Privatkunden Saalbach|PK Servicebank Saalbach||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35052|440|16000|Private Banking Saalbach|Private Banking Saalbach||||||||||44|Private Banking Saalbach||00|J|J|9999-12-31|2018-01-01
35052|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35052|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35052|550|19000|Immobilien Saalbach|Immobilien Saalbach||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35052|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35052|650|21000|Treasury Saalbach|Treasury Saalbach||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35053|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35053|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35053|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35053|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung Pinzgau Mitte||00|J|J|9999-12-31|2023-01-01
35053|251|13001|Beratung Saalfelden|Beratung Saalfelden||||||||||50|Beratung Pinzgau Mitte||00|J|J|9999-12-31|2020-01-01
35053|252|13003|Beratung Dienten|Beratung Dienten||||||||||50|Beratung Pinzgau Mitte||18|J|J|9999-12-31|2020-01-01
35053|253|13002|Beratung Maria Alm|Beratung Maria Alm||||||||||50|Beratung Pinzgau Mitte||26|J|J|9999-12-31|2021-01-01
35053|253|13006|Beratung Maria Alm|Beratung Maria Alm||||||||||50|Beratung Pinzgau Mitte||26|J|J|9999-12-31|2021-01-01
35053|254|13004|Beratung Leogang|Beratung Leogang||||||||||50|Beratung Pinzgau Mitte||34|J|J|9999-12-31|2020-01-01
35053|255|13005|Beratung Maishofen|Beratung Maishofen||||||||||50|Beratung Pinzgau Mitte||42|J|J|9999-12-31|2020-01-01
35053|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35053|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35053|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35053|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35053|450|17000|Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35053|500|18000|Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35053|550|19000|Immobilien Pinzgau Mitte|Immobilien Pinzgau Mitte||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35053|600|20000|Maklerei/Versicher Pinzgau Mit|Maklerei/Versicher Pinzgau Mit||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35053|650|21000|Treasury Pinzgau Mitte|Treasury Pinzgau Mitte||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35055|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2021-01-01
35055|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2022-01-01
35055|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2022-01-01
35055|250|13000|Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2021-01-01
35055|251|13001|Beratung Schwarzach|Beratung Schwarzach||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2021-01-01
35055|251|13004|Beratung Schwarzach|Beratung Schwarzach||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2021-01-01
35055|251|13005|Beratung Schwarzach|Beratung Schwarzach||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2021-01-01
35055|252|13002|Beratung Bischofshofen|Beratung Bischofshofen||||||||||50|Beratung Pongau Mitte||34|J|J|9999-12-31|2021-01-01
35055|252|13006|Beratung Bischofshofen|Beratung Bischofshofen||||||||||50|Beratung Pongau Mitte||34|J|J|9999-12-31|2021-01-01
35055|252|13007|Beratung Bischofshofen|Beratung Bischofshofen||||||||||50|Beratung Pongau Mitte||34|J|J|9999-12-31|2021-01-01
35055|252|13008|Beratung Bischofshofen|Beratung Bischofshofen||||||||||50|Beratung Pongau Mitte||34|J|J|9999-12-31|2021-01-01
35055|252|13009|Beratung Bischofshofen|Beratung Bischofshofen||||||||||50|Beratung Pongau Mitte||34|J|J|9999-12-31|2021-01-01
35055|253|13003|Beratung Werfen|Beratung Werfen||||||||||50|Beratung Pongau Mitte||42|J|J|9999-12-31|2022-01-01
35055|253|13010|Beratung Werfen|Beratung Werfen||||||||||50|Beratung Pongau Mitte||42|J|J|9999-12-31|2022-01-01
35055|253|13011|Beratung Werfen|Beratung Werfen||||||||||50|Beratung Pongau Mitte||42|J|J|9999-12-31|2022-01-01
35055|300||Service-Team|Service-Team Servicebank||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2023-01-01
35055|350||Firmenkunden|Firmenkunden Servicebank||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2023-01-01
35055|351|15001|FK Schwarzach|FK Servicebank Schwarzach||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2022-01-01
35055|354|15002|FK Bischofshofen|Firmenkunden Bischofshofen||||||||||50|Beratung Pongau Mitte||34|J|J|9999-12-31|2022-01-01
35055|400||Privatkunden|Privatkunden Servicebank||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2023-01-01
35055|401|16001|PK Schwarzach|PK Servicebank Schwarzach||||||||||50|Beratung Pongau Mitte||00|J|J|9999-12-31|2022-01-01
35055|404|16002|PK Bischofshofen|Privatkunden Bischofshofen||||||||||50|Beratung Pongau Mitte||34|J|J|9999-12-31|2022-01-01
35055|405|16003|PK Werfen|Privatkunden Werfen||||||||||50|Beratung Pongau Mitte||42|J|J|9999-12-31|2022-01-01
35055|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35055|500|18000|MF Passiv|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2022-01-01
35055|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35055|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35055|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35056|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35056|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35056|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35056|250||Beratung  St.Gilg-Fuschl-Strob|Beratung  St.Gilg-Fuschl-Strob||||||||||50|Beratung  St.Gilg-Fuschl-Strob||00|J|J|9999-12-31|2023-01-01
35056|251|10000|Beratung St. Gilgen|Beratung St. Gilgen||||||||||51|Bst. St. Gilgen||00|J|J|9999-12-31|2015-01-01
35056|252|10001|Beratung Fuschl|Beratung Fuschl||||||||||52|Bst. Fuschl||01|J|J|9999-12-31|2015-01-01
35056|253|10002|Beratung Strobl|Beratung Strobl||||||||||53|Bst. Strobl||02|J|J|9999-12-31|2015-01-01
35056|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35056|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35056|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35056|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35056|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35056|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35056|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35056|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35056|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35060|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35060|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35060|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35060|250||Beratung St.Martin-Lofer-Weiss|Beratung St.Martin-Lofer-Weiss||||||||||50|Beratung St.Martin-Lofer-Weiss||00|J|J|9999-12-31|2023-01-01
35060|251|10000|Beratung St. Martin|Beratung St. Martin||||||||||51|Bst. St. Martin||00|J|J|9999-12-31|2015-01-01
35060|252|10001|Beratung Lofer|Beratung Lofer||||||||||52|Bst. Lofer||01|J|J|9999-12-31|2015-01-01
35060|253|10003|Beratung Weißbach|Beratung Weißbach||||||||||53|Bst. Weißbach||00|J|J|9999-12-31|2015-01-01
35060|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35060|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35060|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35060|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35060|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35060|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35060|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35060|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35060|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35062|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35062|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35062|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35062|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung Straßwalchen||00|J|J|9999-12-31|2023-01-01
35062|251|10000|Beratung Straßwalchen|Beratung Straßwalchen||||||||||50|Beratung Straßwalchen||00|J|J|9999-12-31|2015-01-01
35062|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35062|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35062|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35062|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35062|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35062|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35062|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35062|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35062|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35063|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2015-01-01
35063|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35063|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35063|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung||00|J|J|9999-12-31|2023-01-01
35063|251|13001|Beratung Tamsweg|Beratung Tamsweg||||||||||51|BV Unterlungau||00|J|J|9999-12-31|2018-01-01
35063|252|13002|Beratung Unternberg|Beratung Unternberg||||||||||51|BV Unterlungau||00|J|J|9999-12-31|2018-01-01
35063|253|13003|Beratung Ramingstein|Beratung Ramingstein||||||||||51|BV Unterlungau||00|J|J|9999-12-31|2018-01-01
35063|254|13005|Beratung Zederhaus|Beratung Zederhaus||||||||||52|BV Oberlungau||34|J|J|9999-12-31|2018-01-01
35063|255|13004|Beratung St. Michael|Beratung St. Michael||||||||||52|BV Oberlungau||34|J|J|9999-12-31|2018-01-01
35063|256|13006|Beratung Muhr|Beratung Muhr||||||||||52|BV Oberlungau||34|J|J|9999-12-31|2018-01-01
35063|257|13007|Beratung St. Margarethen|Beratung St. Margarethen||||||||||52|BV Oberlungau||34|J|J|9999-12-31|2018-01-01
35063|258|13011|Beratung Kompetenzcenter|Beratung Kompetenzcenter||||||||||53|Kompetenzcenter||37|J|J|9999-12-31|2023-01-01
35063|259|13008|Beratung Mauterndorf|Beratung Mauterndorf||||||||||52|BV Oberlungau||42|J|J|9999-12-31|2018-01-01
35063|260|13009|Beratung Obertauern|Beratung Obertauern||||||||||52|BV Oberlungau||43|J|J|9999-12-31|2018-01-01
35063|261|13010|Beratung Mariapfarr|Beratung Mariapfarr||||||||||51|BV Unterlungau||59|J|J|9999-12-31|2018-01-01
35063|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35063|350|15000|Firmenkunden Lungau eGen|Firmenkunden Lungau eGen||||||||||53|Kompetenzcenter||00|J|J|9999-12-31|2018-01-01
35063|351|15003|Firmenkunden Ramingstein|Firmenkunden Ramingstein||||||||||53|Kompetenzcenter||00|J|J|9999-12-31|2018-01-01
35063|400||Privatkunden Lungau|Privatkunden Lungau||||||||||53|Kompetenzcenter||00|J|J|9999-12-31|2023-01-01
35063|440|16000|Private Banking Lungau|Private Banking Lungau||||||||||53|Kompetenzcenter||00|J|J|9999-12-31|2018-01-01
35063|450|17000|Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35063|500|18000|Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35063|550|19000|Immobilien Lungau|Immobilien Lungau||||||||||50|Beratung||00|J|J|9999-12-31|2018-01-01
35063|600|20000|Maklerei Lungau|Maklerei Lungau||||||||||50|Beratung||00|J|J|9999-12-31|2018-01-01
35063|650|21000|Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2018-01-01
35064|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35064|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35064|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35064|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung||00|J|J|9999-12-31|2023-01-01
35064|251|10000|Beratung Taxenbach|Beratung Taxenbach||||||||||51|Bst. Taxenbach||00|J|J|9999-12-31|2015-01-01
35064|252|10001|Beratung Embach|Beratung Embach||||||||||52|Bst. Embach||00|J|J|9999-12-31|2015-01-01
35064|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35064|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35064|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35064|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35064|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35064|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35064|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35064|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35064|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35065|100|10000|Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2021-01-01
35065|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2021-01-01
35065|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2021-01-01
35065|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung||00|J|J|9999-12-31|2023-01-01
35065|251|13002|Beratung Thalgau|Beratung Thalgau||||||||||51|Bst. Thalgau||00|J|J|9999-12-31|2021-01-01
35065|252|13001|Beratung Hof|Beratung Hof||||||||||52|Bst. Hof||26|J|J|9999-12-31|2021-01-01
35065|253|13003|Beratung Koppl|Beratung Koppl||||||||||53|Bst. Koppl||27|J|J|9999-12-31|2021-01-01
35065|254|13004|Beratung Ebenau|Beratung Ebenau||||||||||54|Bst. Ebenau||00|J|J|9999-12-31|2023-01-01
35065|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35065|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35065|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35065|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35065|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35065|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35065|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35065|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35065|650|21000|Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2021-01-01
35066|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35066|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35066|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35066|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung Unken||00|J|J|9999-12-31|2023-01-01
35066|251|10000|Beratung Unken|Beratung Unken||||||||||50|Beratung Unken||00|J|J|9999-12-31|2015-01-01
35066|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35066|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35066|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35066|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35066|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35066|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35066|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35066|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35066|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35069|100|10000|Anlagegüter|Anlagegüter GK||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35069|150|11000|Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2020-01-01
35069|200|12000|MF Finanzierungsservice|MF Finanzierungsservice||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35069|250|13000|Beratung RB SWK|Beratung RB SWK||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35069|251|13002|Beratung Wagrain|Beratung Wagrain||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35069|252|13003|Beratung Kleinarl|Beratung Kleinarl||||||||||50|Beratung RB SWK||01|J|J|9999-12-31|2020-01-01
35069|253|13001|Beratung St. Johann|Beratung St. Johann||||||||||50|Beratung RB SWK||18|J|J|9999-12-31|2020-01-01
35069|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35069|350|15000|Firmenkunden St. J - W-K|Firmenkunden St. J - W-K||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35069|351|15001|Firmenkunden St. Johann|Firmenkunden St. Johann||||||||||50|Beratung RB SWK||18|J|J|9999-12-31|2020-01-01
35069|352|15002|Firmenkunden Wagrain|Firmenkunden Wagrain||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35069|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35069|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35069|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35069|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35069|550|19000|Immobilien|Immobilien||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35069|600|20000|Maklerei|Maklerei||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35069|650|21000|Treasury|Treasury||||||||||50|Beratung RB SWK||00|J|J|9999-12-31|2020-01-01
35071|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35071|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35071|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35071|250||Beratung Wals-Himmelreich|Beratung Wals-Himmelreich||||||||||50|Beratung Wals-Himmelreich||00|J|J|9999-12-31|2023-01-01
35071|251|10000|Beratung Wals|Beratung Wals||||||||||50|Beratung Wals-Himmelreich||00|J|J|9999-12-31|2015-01-01
35071|252|10001|Beratung Himmelreich|Beratung Himmelreich||||||||||50|Beratung Wals-Himmelreich||03|J|J|9999-12-31|2015-01-01
35071|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35071|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35071|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
35071|440||Private Banking|Private Banking||||||||||44|Private Banking||00|J|J|9999-12-31|2023-01-01
35071|450||Banksteuerung|Banksteuerung||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35071|500||Marktfolge Bankservice|Marktfolge Bankservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35071|550||Immobilien|Immobilien||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35071|600||Maklerei|Maklerei||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35071|650||Treasury|Treasury||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35096|100||Anlagegüter|Anlagegüter GK||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35096|150||Overhead|Overhead Gemeinkosten||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35096|200||MF Finanzierungsservice|MF Finanzierungsservice||||||||||90|Verwaltung||00|J|J|9999-12-31|2023-01-01
35096|250||Beratung Gesamtbank|Beratung Gesamtbank||||||||||50|Beratung||00|J|J|9999-12-31|2023-01-01
35096|251|10000|Testbetrieb Schulung|Testbetrieb Schulung||||||||||51|KstG Testbetrieb Schulung||00|J|J|9999-12-31|2015-01-01
35096|252|10001|Elba|Elba||||||||||52|KstG Elba||00|J|J|9999-12-31|2015-01-01
35096|300||Service-Team|Service-Team Servicebank||||||||||25|Servicekundenbank||00|J|J|9999-12-31|2023-01-01
35096|350||Firmenkunden|Firmenkunden Servicebank||||||||||30|Firmenkundenbank||00|J|J|9999-12-31|2023-01-01
35096|400||Privatkunden|Privatkunden Servicebank||||||||||40|Privatkundenbank||00|J|J|9999-12-31|2023-01-01
